,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
133,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:07:02,RT @pattysartwork: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS @ScorpionCB…,19
134,0.4215,0.0,0.0,0.157,@CBS,2018-06-08 22:06:14,RT @JKCorden: Tonight’s @latelateshow might be one of my favorites of all time x @CBS 12.30 x #LateLateShawn,20
135,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:05:10,@antinth @Warrior_Chiari @David_Leavitt @CBS @Yahoo  https://t.co/0UBzO0ub5p,21
136,0.7717,0.0,0.0,0.251,@CBS,2018-06-08 22:05:10,RT @TheBrave2018: I think we can all agree this was one of the best Jalton moments ever #TheBrave #RedeployTheBrave @nbc @hulu @netflix @us…,22
137,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:05:03,@TheBrave2018 @nbc @hulu @netflix @USA_Network @tntdrama @CMT @paramountnet @mccumberc @valboreland @ABCNetwork… https://t.co/Ie7A6WdMmS,23
138,0.6597,0.0,0.0,0.286,@CBS,2018-06-08 22:04:45,RT @YoungSheldon: Living with a child genius or a pop superstar each has its challenges. Join #YoungSheldon in welcoming @happytogether to…,24
139,0.357,0.0,0.0,0.127,@CBS,2018-06-08 22:04:26,@Onlybatcat @Jim_Jordan @CNN @POTUS Really so @CNN @CBS never attacked @BarackObama which then leads to you thinkin… https://t.co/gi8cwWASs2,25
140,0.6369,0.0,0.0,0.208,@CBS,2018-06-08 22:04:06,"@CBSBigBrother @happytogether @CBS WWE Script writers will love Paul, Omarosa, Frankie, Amanda, and Aaron a lot. He… https://t.co/Zn9AG4Uhbl",26
141,0.2808,0.153,0.153,0.194,@CBS,2018-06-08 22:03:53,"RT @Pepamint83: Code Black Fans 

Let's show CBS they made a HUGE mistake by cancelling #CodeBlack and show them our fan number's. 

PLEASE…",27
142,0.8221,0.0,0.0,0.518,@CBS,2018-06-08 22:02:51,@MomCBS @happytogether @CBS Looks like it will be a good funny show!,28
143,0.5584,0.093,0.093,0.213,@CBS,2018-06-08 22:02:46,"RT @IWillRedPillU: It seems VERY strange many of these cases are HUGE news, even the Department of Justice reports on their website that a…",29
144,-0.1759,0.066,0.066,0.0,@CBS,2018-06-08 22:02:23,"RT @MomCBS: If you thought having your #Mom as your roommate was hard, try living with an international pop star! Meet Jake, Claire, and Co…",30
145,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:02:08,@MtnMD @CNN @nbc @CBS @ABC @NPR @USATODAY @PBS @Reuters @AP How big do the “increments” need to get?,31
146,-0.296,0.109,0.109,0.0,@CBS,2018-06-08 22:02:00,@TheTonyAwards @springsteen @CBS Hi I missed your concert in 2013 when you was in the uk through developing breast… https://t.co/uXzq9YLKOt,32
147,0.7883,0.048,0.048,0.322,@CBS,2018-06-08 22:01:52,"RT @Mus4everAddict: I can't stop crying, I don't want this incredible show to end, it's so good, we deserve more seasons https://t.co/2uoV9…",33
148,0.75,0.0,0.0,0.273,@CBS,2018-06-08 22:01:42,"RT @HawaiiFive0CBS: This fall, the Aloha State is getting backup. #H50 is proud to welcome @MagnumPICBS to @CBS! https://t.co/K65pjGqzYh",34
149,0.1593,0.203,0.203,0.224,@CBS,2018-06-08 22:01:36,Oh well sellers of liquid death LMFAO ! @AP @MSNBC @NBC @CBS @CNN @POTUS @ESPn @NPR Focus: New tariffs risk turning… https://t.co/b6asdOopI3,35
150,0.6369,0.0,0.0,0.276,@CBS,2018-06-08 22:00:56,@SaraRamirez @PoseOnFX @VIDA_STARZ @TheTonyAwards @CBS @brooklyn_pride You are the the best mom,36
151,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:44,RT @Folk4QAFReunion: This @EW #qaf cast reunion is getting a lot of attention today @Showtime @netflix @hulu @AmazonStudios @cbs The fans t…,37
152,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:36,RT @SaraRamirez: This is about to be the most inclusively #Queer #Pride weekend yet. Between @PoseOnFX @VIDA_STARZ  @TheTonyAwards on @CBS…,38
153,-0.0258,0.144,0.144,0.138,@CBS,2018-06-08 22:00:34,@CBS and @Yahoo - this person says he works for you. Please fire him. https://t.co/xcvrH5fbna,39
154,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:25,RT @1776musket: @USA_Jedi @DNC @CNN @nbc @CBS @ABC @MSNBC @Microsoft @Apple @Expedia @TBS @FoxNews @Disney @Viacom @Virgin @MinnesotaDFL Es…,40
155,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:05,Thats why their viewership numbers are PLUNGING!!! (oh Advertisers take note!) @DNC @MSNBC @POTUS @ABC @CNN @NBC… https://t.co/Gkk5Q8eeYB,41
156,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:00,"RT @theatrechat @BroadwayGlobal @TheatreChat #DestinedToDance reminder: TUNE IN TO @CBS for @TheTonyAwards June 10,… https://t.co/nHnuKdFuVo",42
157,0.3453,0.117,0.117,0.205,@CBS,2018-06-08 21:59:50,RT @AnchorTrec: We still haven’t forgotten! @CBS @CBSTVStudios @ScorpionCBS PLEASE #SaveScorpion 🦂❤️ https://t.co/LQMIvlocvu,43
158,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:59:29,RT @akoria: I choose you!  #SaveLucifer #PickUpLucifer @LesleyAnnBrandt @tomellis17 @dbwofficial @Ildymojo @CBS @AmazonStudios @netflix @hu…,44
159,0.5051,0.0,0.0,0.135,@CBS,2018-06-08 21:59:19,RT @MtnMD: Why is the press not SCREAMING THIS FROM THE ROOFTOPS??? @CNN @NBC @CBS @ABC @NPR @USATODAY @PBS @REUTERS @AP https://t.co/EW4py…,45
160,0.4215,0.0,0.0,0.157,@CBS,2018-06-08 21:58:30,RT @JKCorden: Tonight’s @latelateshow might be one of my favorites of all time x @CBS 12.30 x #LateLateShawn,46
161,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:58:04,"RT @pjstevens0101: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS Um, sure.…",47
162,-0.2481,0.168,0.168,0.133,@CBS,2018-06-08 21:57:43,"So in other words a convicted drug user got killed in Mexico, wow that's news! @AP @CNN @MSNBC @DNC @ABC @CBS Stude… https://t.co/MUFHBBo8gR",48
163,0.4019,0.0,0.0,0.13,@CBS,2018-06-08 21:57:42,"@Beantownump @MtnMD @CNN @nbc @CBS @ABC @NPR @USATODAY @PBS @Reuters @AP @WSJ @FoxNews @NatEnquirer Yes, he did. An… https://t.co/2SmiLQOHh5",49
164,-0.5526,0.265,0.265,0.104,@CBS,2018-06-08 21:57:22,"RT @DanaScorpion: OMG 😱😱😱 Higgins is NOT a girl !!!!!!!! #SaveScorpion and please, stop ridiculous remakes @CBS !!!",50
165,0.5719,0.0,0.0,0.252,@CBS,2018-06-08 21:57:05,"RT @catharinemcphe5: @pasbonca @messup7592 @CBS @CBSTVStudios @ScorpionCBS Excellent .j'adore ce #com
#SaveScorpion",51
166,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:56:55,RT @DouglasHespelt: @pjstevens0101 @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS That works…,52
167,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:56:41,RT @pjstevens0101: @pasbonca @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS @…,53
168,0.34,0.0,0.0,0.103,@CBS,2018-06-08 21:56:20,"RT @MagnumPICBS: When decorated former Navy SEAL Thomas Magnum returns home to Hawaii, he embarks on a new mission: Solving cases in style…",54
169,0.4019,0.0,0.0,0.119,@CBS,2018-06-08 21:56:18,RT @Beantownump: @JenniferLBrewer @MtnMD @CNN @nbc @CBS @ABC @NPR @USATODAY @PBS @Reuters @AP @WSJ @FoxNews @NatEnquirer Yes they did. As d…,55
170,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:55:50,RT @DouglasHespelt: @pjstevens0101 @pasbonca @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS @…,56
171,0.7883,0.052,0.052,0.35,@CBS,2018-06-08 21:54:21,"I can't stop crying, I don't want this incredible show to end, it's so good, we deserve more seasons… https://t.co/ODbTftAuuX",57
172,-0.4019,0.109,0.109,0.0,@CBS,2018-06-08 21:54:20,"RT @killianfleury45: Quand je vois tous les arguments que la #TeamScorpion a et que @CBS n'en a aucun, je dirai que la logique voudrait que…",58
173,0.3612,0.0,0.0,0.128,@CBS,2018-06-08 21:54:07,@Ginger_Lyn_66 @Warrior_Chiari @David_Leavitt @CBS @Yahoo Would you look at that another 1k. Looks like you might g… https://t.co/dYVK8AXKfX,59
174,0.5051,0.0,0.0,0.135,@CBS,2018-06-08 21:54:00,RT @MtnMD: Why is the press not SCREAMING THIS FROM THE ROOFTOPS??? @CNN @NBC @CBS @ABC @NPR @USATODAY @PBS @REUTERS @AP https://t.co/EW4py…,60
175,0.4019,0.0,0.0,0.13,@CBS,2018-06-08 21:52:05,RT @NCIS_CBS: From one team of elite agents to another: #NCIS welcomes @FBICBS to Tuesday nights on @CBS. https://t.co/UU2f8g9MjE,61
176,0.4574,0.0,0.0,0.143,@CBS,2018-06-08 21:51:54,"RT @NCISNewOrleans: The crime-fighting party is just getting started when @FBICBS joins #NCISNOLA, Tuesdays this fall on @CBS! https://t.co…",62
177,0.75,0.0,0.0,0.273,@CBS,2018-06-08 22:10:45,"RT @HawaiiFive0CBS: This fall, the Aloha State is getting backup. #H50 is proud to welcome @MagnumPICBS to @CBS! https://t.co/K65pjGqzYh",63
178,0.3561,0.184,0.184,0.241,@CBS,2018-06-08 22:10:26,@CBS come on people!!! You clearly made a mistake. Renew Scorpion cause you clearly made a mistake. The world wants… https://t.co/cq1pUZiT6A,64
179,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:10:25,@David_Leavitt @CBS @Yahoo @ExaminerOnline @axs,65
180,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:10:08,RT @akoria: I choose you!  #SaveLucifer #PickUpLucifer @LesleyAnnBrandt @tomellis17 @dbwofficial @Ildymojo @CBS @AmazonStudios @netflix @hu…,66
181,0.4019,0.0,0.0,0.351,@CBS,2018-06-08 22:09:54,@David_Leavitt @CBS do you support this?,67
182,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:09:47,@David_Leavitt @CBS @Yahoo @ExaminerOnline you employee this dude? Might wanna reconsider. #whattadbag,68
183,-0.6249,0.194,0.194,0.0,@CBS,2018-06-08 22:09:46,RT @WF001Scorpion: And another reason why @ScorpionCBS should NOT have been canceled. Worst decision ever. @CBS #howthemightywillfall #save…,69
184,0.8398,0.0,0.0,0.37,@CBS,2018-06-08 22:09:23,RT @GodFriendedMe: An outspoken atheist's life takes a surprising turn when he accepts a social media friend request from God! Watch what h…,70
185,0.4404,0.0,0.0,0.209,@CBS,2018-06-08 22:09:04,RT @pjstevens0101: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS Surely the…,71
186,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:08:56,RT @pattysartwork: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS @ScorpionCB…,72
187,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:08:37,RT @DouglasHespelt: @Grandje79727717 @pjstevens0101 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS I am feelin…,73
188,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:08:31,RT @pattysartwork: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS I would als…,74
189,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:08:11,RT @Grandje79727717: @DouglasHespelt @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS I'm not saying they did it…,75
190,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:08:11,@David_Leavitt @CBS @CBSNews @Yahoo @YahooNews @ExaminerOnline,76
191,-0.516,0.217,0.217,0.0,@CBS,2018-06-08 22:07:50,RT @pjstevens0101: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS FIGHT TO SA…,77
192,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:07:50,RT @DouglasHespelt: @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS I feel the writers are not…,78
193,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:07:36,RT @pattysartwork: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS I would als…,79
194,0.8591,0.0,0.0,0.368,@CBS,2018-06-08 22:07:32,"God bless 
I hope someone can help me understand with all the technology &amp; the money put into research &amp; Space prog… https://t.co/al7MDGQ75m",80
195,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:07:02,RT @pattysartwork: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS @ScorpionCB…,81
196,0.4215,0.0,0.0,0.157,@CBS,2018-06-08 22:06:14,RT @JKCorden: Tonight’s @latelateshow might be one of my favorites of all time x @CBS 12.30 x #LateLateShawn,82
197,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:05:10,@antinth @Warrior_Chiari @David_Leavitt @CBS @Yahoo  https://t.co/0UBzO0ub5p,83
198,0.7717,0.0,0.0,0.251,@CBS,2018-06-08 22:05:10,RT @TheBrave2018: I think we can all agree this was one of the best Jalton moments ever #TheBrave #RedeployTheBrave @nbc @hulu @netflix @us…,84
199,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:05:03,@TheBrave2018 @nbc @hulu @netflix @USA_Network @tntdrama @CMT @paramountnet @mccumberc @valboreland @ABCNetwork… https://t.co/Ie7A6WdMmS,85
200,0.6597,0.0,0.0,0.286,@CBS,2018-06-08 22:04:45,RT @YoungSheldon: Living with a child genius or a pop superstar each has its challenges. Join #YoungSheldon in welcoming @happytogether to…,86
201,0.357,0.0,0.0,0.127,@CBS,2018-06-08 22:04:26,@Onlybatcat @Jim_Jordan @CNN @POTUS Really so @CNN @CBS never attacked @BarackObama which then leads to you thinkin… https://t.co/gi8cwWASs2,87
202,0.6369,0.0,0.0,0.208,@CBS,2018-06-08 22:04:06,"@CBSBigBrother @happytogether @CBS WWE Script writers will love Paul, Omarosa, Frankie, Amanda, and Aaron a lot. He… https://t.co/Zn9AG4Uhbl",88
203,0.2808,0.153,0.153,0.194,@CBS,2018-06-08 22:03:53,"RT @Pepamint83: Code Black Fans 

Let's show CBS they made a HUGE mistake by cancelling #CodeBlack and show them our fan number's. 

PLEASE…",89
204,0.8221,0.0,0.0,0.518,@CBS,2018-06-08 22:02:51,@MomCBS @happytogether @CBS Looks like it will be a good funny show!,90
205,0.5584,0.093,0.093,0.213,@CBS,2018-06-08 22:02:46,"RT @IWillRedPillU: It seems VERY strange many of these cases are HUGE news, even the Department of Justice reports on their website that a…",91
206,-0.1759,0.066,0.066,0.0,@CBS,2018-06-08 22:02:23,"RT @MomCBS: If you thought having your #Mom as your roommate was hard, try living with an international pop star! Meet Jake, Claire, and Co…",92
207,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:02:08,@MtnMD @CNN @nbc @CBS @ABC @NPR @USATODAY @PBS @Reuters @AP How big do the “increments” need to get?,93
208,-0.296,0.109,0.109,0.0,@CBS,2018-06-08 22:02:00,@TheTonyAwards @springsteen @CBS Hi I missed your concert in 2013 when you was in the uk through developing breast… https://t.co/uXzq9YLKOt,94
209,0.7883,0.048,0.048,0.322,@CBS,2018-06-08 22:01:52,"RT @Mus4everAddict: I can't stop crying, I don't want this incredible show to end, it's so good, we deserve more seasons https://t.co/2uoV9…",95
210,0.75,0.0,0.0,0.273,@CBS,2018-06-08 22:01:42,"RT @HawaiiFive0CBS: This fall, the Aloha State is getting backup. #H50 is proud to welcome @MagnumPICBS to @CBS! https://t.co/K65pjGqzYh",96
211,0.1593,0.203,0.203,0.224,@CBS,2018-06-08 22:01:36,Oh well sellers of liquid death LMFAO ! @AP @MSNBC @NBC @CBS @CNN @POTUS @ESPn @NPR Focus: New tariffs risk turning… https://t.co/b6asdOopI3,97
212,0.6369,0.0,0.0,0.276,@CBS,2018-06-08 22:00:56,@SaraRamirez @PoseOnFX @VIDA_STARZ @TheTonyAwards @CBS @brooklyn_pride You are the the best mom,98
213,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:44,RT @Folk4QAFReunion: This @EW #qaf cast reunion is getting a lot of attention today @Showtime @netflix @hulu @AmazonStudios @cbs The fans t…,99
214,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:36,RT @SaraRamirez: This is about to be the most inclusively #Queer #Pride weekend yet. Between @PoseOnFX @VIDA_STARZ  @TheTonyAwards on @CBS…,100
215,-0.0258,0.144,0.144,0.138,@CBS,2018-06-08 22:00:34,@CBS and @Yahoo - this person says he works for you. Please fire him. https://t.co/xcvrH5fbna,101
216,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:25,RT @1776musket: @USA_Jedi @DNC @CNN @nbc @CBS @ABC @MSNBC @Microsoft @Apple @Expedia @TBS @FoxNews @Disney @Viacom @Virgin @MinnesotaDFL Es…,102
217,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:05,Thats why their viewership numbers are PLUNGING!!! (oh Advertisers take note!) @DNC @MSNBC @POTUS @ABC @CNN @NBC… https://t.co/Gkk5Q8eeYB,103
218,0.0,0.0,0.0,0.0,@CBS,2018-06-08 22:00:00,"RT @theatrechat @BroadwayGlobal @TheatreChat #DestinedToDance reminder: TUNE IN TO @CBS for @TheTonyAwards June 10,… https://t.co/nHnuKdFuVo",104
219,0.3453,0.117,0.117,0.205,@CBS,2018-06-08 21:59:50,RT @AnchorTrec: We still haven’t forgotten! @CBS @CBSTVStudios @ScorpionCBS PLEASE #SaveScorpion 🦂❤️ https://t.co/LQMIvlocvu,105
220,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:59:29,RT @akoria: I choose you!  #SaveLucifer #PickUpLucifer @LesleyAnnBrandt @tomellis17 @dbwofficial @Ildymojo @CBS @AmazonStudios @netflix @hu…,106
221,0.5051,0.0,0.0,0.135,@CBS,2018-06-08 21:59:19,RT @MtnMD: Why is the press not SCREAMING THIS FROM THE ROOFTOPS??? @CNN @NBC @CBS @ABC @NPR @USATODAY @PBS @REUTERS @AP https://t.co/EW4py…,107
222,0.4215,0.0,0.0,0.157,@CBS,2018-06-08 21:58:30,RT @JKCorden: Tonight’s @latelateshow might be one of my favorites of all time x @CBS 12.30 x #LateLateShawn,108
223,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:58:04,"RT @pjstevens0101: @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS Um, sure.…",109
224,-0.2481,0.168,0.168,0.133,@CBS,2018-06-08 21:57:43,"So in other words a convicted drug user got killed in Mexico, wow that's news! @AP @CNN @MSNBC @DNC @ABC @CBS Stude… https://t.co/MUFHBBo8gR",110
225,0.4019,0.0,0.0,0.13,@CBS,2018-06-08 21:57:42,"@Beantownump @MtnMD @CNN @nbc @CBS @ABC @NPR @USATODAY @PBS @Reuters @AP @WSJ @FoxNews @NatEnquirer Yes, he did. An… https://t.co/2SmiLQOHh5",111
226,-0.5526,0.265,0.265,0.104,@CBS,2018-06-08 21:57:22,"RT @DanaScorpion: OMG 😱😱😱 Higgins is NOT a girl !!!!!!!! #SaveScorpion and please, stop ridiculous remakes @CBS !!!",112
227,0.5719,0.0,0.0,0.252,@CBS,2018-06-08 21:57:05,"RT @catharinemcphe5: @pasbonca @messup7592 @CBS @CBSTVStudios @ScorpionCBS Excellent .j'adore ce #com
#SaveScorpion",113
228,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:56:55,RT @DouglasHespelt: @pjstevens0101 @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS That works…,114
229,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:56:41,RT @pjstevens0101: @pasbonca @DouglasHespelt @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS @…,115
230,0.34,0.0,0.0,0.103,@CBS,2018-06-08 21:56:20,"RT @MagnumPICBS: When decorated former Navy SEAL Thomas Magnum returns home to Hawaii, he embarks on a new mission: Solving cases in style…",116
231,0.4019,0.0,0.0,0.119,@CBS,2018-06-08 21:56:18,RT @Beantownump: @JenniferLBrewer @MtnMD @CNN @nbc @CBS @ABC @NPR @USATODAY @PBS @Reuters @AP @WSJ @FoxNews @NatEnquirer Yes they did. As d…,117
232,0.0,0.0,0.0,0.0,@CBS,2018-06-08 21:55:50,RT @DouglasHespelt: @pjstevens0101 @pasbonca @Grandje79727717 @killianfleury45 @chpspics @KayneSir @just_a_meow_mom @ScorpionWriters @CBS @…,118
233,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:56,"RT @CNN: Anthony Bourdain, the gifted chef, storyteller and writer who took TV viewers around the world to explore culture, cuisine and the…",1
234,0.6908,0.081,0.081,0.263,@CNN,2018-06-08 22:10:55,RT @Sifill_LDF: .@NAACP_LDF successfully represented Mr. Ali in the Supreme Court and his conviction was reversed and all charges dismissed…,2
235,-0.6458,0.43,0.43,0.0,@CNN,2018-06-08 22:10:55,@Robertperea75 @margierbennett @LeonardGlover41 @rendog1977 @CNN Sorry Robert wrong again!!!,3
236,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:55,RT @CNN: This surveillance camera footage from last weekend shows a tiny asteroid that NASA says disintegrated over southern Africa https:/…,4
237,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:53,RT @CNN: This surveillance camera footage from last weekend shows a tiny asteroid that NASA says disintegrated over southern Africa https:/…,5
238,-0.4215,0.109,0.109,0.0,@CNN,2018-06-08 22:10:53,RT @CourtneyLDoll: Many heavy hearts in the @CNN newsroom this morning as we mourn our colleague Anthony Bourdain. If you or anyone you kno…,6
239,0.4215,0.0,0.0,0.109,@CNN,2018-06-08 22:10:51,"RT @CNN: President Trump says the Coast Guard rescued people who ""went out in their boats to watch"" Hurricane Harvey. Local officials -- in…",7
240,0.5334,0.0,0.0,0.288,@CNN,2018-06-08 22:10:51,@CNNSitRoom @CNN Trump is Russia representative and not hiding  it. Shame on POTUS,8
241,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:49,RT @fatmazel0: @FilizDAvc1 @Suleaslaner1 @KanalD @CNN SesVerGelirUzmanlarina,9
242,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:49,RT @CNN: This surveillance camera footage from last weekend shows a tiny asteroid that NASA says disintegrated over southern Africa https:/…,10
243,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:49,RT @CNN: Anthony Bourdain's life in pictures https://t.co/is5mJldryI https://t.co/01UrJiYyIr,11
244,0.6908,0.081,0.081,0.263,@CNN,2018-06-08 22:10:48,RT @Sifill_LDF: .@NAACP_LDF successfully represented Mr. Ali in the Supreme Court and his conviction was reversed and all charges dismissed…,12
245,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:47,@morrow7021 @CNN Don’t need one I’ve got the “TRUMPANATOR”,13
246,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:47,@cherelle504 @Muley953 @CNN @CillizzaCNN That’s why you kneel,14
247,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:45,RT @FilizDAvc1: Adalet diyorsanız GelirUzmanlarininSesiniDuy @KanalD @CNN,15
248,0.34,0.0,0.0,0.094,@CNN,2018-06-08 22:10:44,RT @CNN: Former President Obama says he’ll always remember the meal he shared with Anthony Bourdain in Vietnam: “He taught us about food —…,16
249,-0.3612,0.238,0.238,0.0,@CNN,2018-06-08 22:10:43,@CNN I would ignore him. His ego can’t handle that.,17
250,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:43,RT @Jim_Jordan: Here's something that @CNN won't tell you: @POTUS has had a tremendous first year and a half in office.,18
251,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:43,"RT @CNN: Anthony Bourdain, the gifted chef, storyteller and writer who took TV viewers around the world to explore culture, cuisine and the…",19
252,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:42,RT @CNN: Anthony Bourdain's life in pictures https://t.co/is5mJldryI https://t.co/01UrJiYyIr,20
253,-0.8271,0.304,0.304,0.073,@CNN,2018-06-08 22:10:42,"RT @CNN: BREAKING: Anthony Bourdain of CNN’s “Parts Unknown” is dead. The chef, storyteller and Emmy-winning host has committed suicide at…",21
254,0.7508,0.0,0.0,0.262,@CNN,2018-06-08 22:10:40,"@Skipador @willmpk1 @CNN Never says dumb things? Covfefe, Nambia, and grab them by the pu**y. Perfect re model for… https://t.co/14OelQ4ugB",22
255,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:39,"@jaketapper @MichLKosinski @PaulBegala @DavidJUrban @TheLeadCNN @CNN puts the ""T"" in tabloid.",23
256,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:38,RT @CNN: This surveillance camera footage from last weekend shows a tiny asteroid that NASA says disintegrated over southern Africa https:/…,24
257,0.7378,0.137,0.137,0.332,@CNN,2018-06-08 22:10:37,RT @President1Trump: AMAZING @CNN Does a positive piece of news on @POTUS: 11-year-old cancer survivor Katy was with @POTUS when he signed…,25
258,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:37,RT @xdelmar59: @Neets101 @torrentprime @LiberalDemIda @studiohq @CKeefeShea @smileyt22 @sss3fnm @MarenHofstad @ClarenceMack3 @lizlogan76 @d…,26
259,-0.3182,0.202,0.202,0.141,@CNN,2018-06-08 22:10:36,"CNN's Anthony Bourdain dead at 61 @CNN https://t.co/mrPYGzFPB8 
#RestInPower sweet Anthony, you showed ""isolated"" p… https://t.co/38QY3mUfsf",27
260,0.0258,0.0,0.0,0.048,@CNN,2018-06-08 22:10:35,RT @CNN: Organic matter has been found on Mars in soil samples the Curiosity rover took from 3 billion-year-old mudstone in the Gale crater…,28
261,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:34,@tonyposnanski .@CNN Same plea from me!,29
262,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:34,"RT @CNN: Anthony Bourdain, the gifted chef, storyteller and writer who took TV viewers around the world to explore culture, cuisine and the…",30
